,search_term,job_url,job_title,job_categories,job_location,job_employment_type,job_seniority,job_last_posted_date,job_expiry_date,job_description,job_company_name,job_company_info,min_salary,max_salary,Latitude,Longitude
339,business intelligence,/job/social-media-trader-dc559d8cf0e18feb25d2ce406f548668,Social Media Trader,Advertising / Media ,,"Permanent, Full Time",Manager,Posted 07 Jan 2019,Closing on 06 Feb 2019,"Directly reporting into the Trading Manager, the Social Media Trader is responsible for the delivery of social media buying operations for a portfolio of clients. S/He will be responsible for:  the delivery of social media trading for a portfolio of clients and to the development and implementation of consulting services. overseeing social media campaigns, the customer satisfaction and the ability to take advantage of the offer Socialyse for the success of their strategic objectives.  Campaign optimization   Strategize, plan and buy online media social campaigns via the Socialyse platform Perform in-depth analysis of campaigns using internal reporting tools and third party tools Create new campaigns and targeting strategies alongside creating social ad formats Advise and develop the best copy, image approaches to maximise campaign success Manage budgets to ensure proper allocation in accordance with goals  Conduct competitive benchmarking and selection for campaigns  Daily campaign pacing adjustments to deliver campaign budgets and ordered units Daily campaign optimizations using BI (Business Intelligence) tools and Excel based data analysis. Weekly analysis of top performing domains Minimum weekly analysis of 3rd party statistics Communicate with clients regarding needs, results, etc.  Proactively offer strategic campaign recommendations to the client Provide research for and write media Point-Of-Views (POVs).  Reporting   Define, monitor, and analyze key performance indicators for continuous improvement of marketing campaigns  Provide monthly reporting & analysis to clients. Must monitor campaign results and analyze/report key metrics as needed Daily reporting updates for Trading Managers Weekly reports to agency partners Weekly report of management statistics for their campaigns (performance, pacing etc.) Ad hoc reporting requested by senior traders  Career Development   Develop an understating of A/B and split testing methodologies Deploy testing methodologies on campaigns under the direction of Trading Managers Actively take part in new product testing and implementation; proactively feedback to Trading Managers and Local Head. Develop an understanding of the wider programmatic ecosystem and the modern media agency     ",Company Undisclosed,,2600.0,3500.0,34.220389,70.3800314
340,business intelligence,/job/assistant-manager-geoanalytics-singapore-land-authority-c6b86014497574442a0ee9efd61c227c,"Assistant Manager, GeoAnalytics","Information Technology, Public / Civil Service","REVENUE HOUSE, 55 NEWTON ROAD 307987",Full Time,Middle Management,Posted 05 Jan 2019,Closing on 11 Feb 2019,"Assistant Manager, GeoAnalytics
Job Scope:

Proliferate the use of GIS and data within whole of Government.
Provide consultative support to stakeholders to make sense of data.
Work with developers, contractors and vendors to collaborate on the application exploration and development so as to achieve the department’s work objectives.
Review Big Data, Machine Learning frameworks.

 
Requirements:

Degree, preferably in the areas of Geospatial/Computer Science/Engineering or similar area of study.
At least 3 - 5 years of working experience in geospatial information science, analytics platforms, system analysis and design.
Excellent communication and presentation skills. Able to relate technical information to all levels of the organisation.
Experience with GIS and Business Intelligence software (e.g. Qlikview, Tableau).
Good knowledge of Hadoop (Cloudera/Hortonworks) Infrastructure, R, Python and ability to code (python functional programming, java).

 ",Singapore Land Authority,"   The Singapore Land Authority (SLA) is a statutory board under the Ministry of Law. Being    the custodian of State land and properties, we ensure that land use is optimised for the    social and economic development of Singapore. This role is critical as land is used for a wide    range of activities in Singapore. ",4000.0,6500.0,1.31952015,103.842113890307
341,business intelligence,/job/business-intelligence-intropls-bdf09d4508beac710e9323c1adf31ce3,Business Intelligence,Marketing / Public Relations ,"INTERNATIONAL PLAZA, 10 ANSON ROAD 079903",Permanent,Senior Executive,Posted 04 Jan 2019,Closing on 03 Feb 2019,"Main Duties and Responsibilities    To plan & execute implementation of the agreed initiatives for MIS Section.  This will require working with the team in terms of analyzing the requirements, studying the options available & working towards a standard solution, which meets the requirements in an effective & efficient manner. Fully understand the business requirements and translate these to effective and meaningful information.         Build and modify operational database structures as identified based on business requirements Manage and maintain the Change Request  for MIS Assist in data-mining, data cleansing and data extraction           Ensure data integrity Manage companywide management reporting requirement and deliver reports timely to the management team and business units Documentation of Request for reports, SOP and business requirements. Responsible for CRM related activities and Analysis Produce reports using the BI tools Support general day to day  MIS activities     ",INTROPLS PTE. LTD.,"INTROPLS PTE. LTD.
IntroPls, a crowdsourcing platform, finds top candidates in half the time and for half the cost, through its extensive network of recruiters and industry professionals.
",3500.0,4000.0,1.275755,103.845899858558
342,business intelligence,/job/fpa-manager-international-baccalaureate-organization-751ae87b2f17d1f2d39cb5a36a164b33,FP&A Manager,"Accounting / Auditing / Taxation, Banking and Finance",,"Permanent, Full Time",Manager,Posted 04 Jan 2019,Closing on 03 Feb 2019,"Job Purpose: The FP&A Manager provide stakeholders with Strategic Financial Leadership to assist in making business decisions; provides the IB Global Consolidation FP & A with all financial leadership and support as necessary; provide leadership to Finance Analysts ensuring all necessary support is given to other budget holders and acts as business advisor for Senior Leadership Team (SLT) members and their Divisional Heads to assist in developing and implementing strategies across the division.   The FP&A Manager is able to provide forward-looking business intelligence, with emphasis on challenging stakeholders on market growth and scenario building; participate proactively in enterprise planning, financial modelling and monitoring of KPIs in the organisation to ensure overall objectives are met; work closely with budget holders as well as cross functional teams to gather business intelligence to assist FP&A team in budgeting and forecasting; highlight risks and opportunities in the business, recommend improvements or mitigation plans to address these and to boost KPIs performance; drive future performance and budget accountability through effective design and use of balanced scorecards and provide business intelligence to Enterprise Business Planning team as required and specifically, for IB programme business reviews. This is a 'front' office finance position, with emphasis on providing binding financial advice to support decision making support to SLT members and their Divisional Heads.    Job Duties:  Business Partner Strategic Support : Develop forward looking and activity based financial analysis to provide insight into the division's business plans. Provide the business with Strategic Financial Leadership and partnering them to further understand and develop the business.  Business Partner Operational Support : Assist in financially constructing and evaluating IB's budget and providing analytics to support management in making strategic decisions; support IB's finance front office initiatives, including financial analysis and operational decision-making support processes in order to ensure consistency and sharing of best practices across global offices. Ensure financial reports are prepared on timely basis to different stakeholder groups with key business insights and leadership to the Budget holders. Provide leadership to Finance Analyst ensuring support is provided to business partners.  Global Finance Alignment : Partner with Back Office finance team to ensure all relevant financial policies, procedures and controls are adhered to. Ensure all Income and Expense statements are reconciled and agreed with the Budget holders.   ",INTERNATIONAL BACCALAUREATE ORGANIZATION (SINGAPORE BRANCH),"   The International Baccalaureate® (IB) is a non-profit educational foundation, motivated by its mission, focused on the student.    Our four programmes for students aged 3 to 19 help develop the intellectual, personal, emotional and social skills to live, learn and work in a rapidly globalizing world.    Founded in 1968, we currently work with 3,806 schools in 147 countries to develop and offer four challenging programmes to over 1,190,000 students aged 3 to 19 years. ",7000.0,8000.0,34.220389,70.3800314
343,business intelligence,/job/asean-business-operations-analyst-amazon-web-services-singapore-ce98f60c448c9c55c2ce00f175e96b22,ASEAN Business Operations Analyst,Information Technology,"AIA TOWER, 1 ROBINSON ROAD 048542",Permanent,Executive,Posted 04 Jan 2019,Closing on 03 Feb 2019,"ASEAN BUSINESS OPERATIONS ANALYST   Amazon Web Services (""AWS"") enables customers of all sizes to run their applications on Amazon’s industry-leading cloud computing infrastructure. AWS is growing very rapidly with hundreds of thousands of companies in over 190 countries on the platform. This growth is driving the need for an experienced leader on the ASEAN team to fill a high impact role.   AWS has a strong culture of data-driven decision-making; requiring timely, accurate, and actionable intelligence that delivers significant business value. We're looking for a hands-on and motivated self-starter who's passionate about using data to help us measure every area of the partner business and influence decision-making.   In this role, the ASEAN Business Operations analyst will work with the ASEAN, APAC and WW teams to continuously evolve forecasting models, analyze historic results, and make business recommendations to senior management based on those analyses – all in an environment of rapid growth and increasing complexity. This will include working with the ASEAN and APAC Operations team to develop, implement and manage the business processes, systems, reports and strategies that optimize business functions to meet organizational goals and initiatives.  Reporting to the ASEAN Head of Operations, the ASEAN Business Operations analyst will drive improvements to the reporting tools, methods, and processes utilized by the team to increase the availability and granularity of actionable data to AWS's management team. This position also manages the administration and execution of the team’s goals, measurement of goal attainment, evolving and driving various sales processes involving alignment between the partner and customer sales team and proposing improvements to the business to increase its effectiveness in driving desired results.  This role will focus on providing operational insight to our partner business, supporting the Head of Operations in day to day operational activities, and providing additional analytical insight to other Senior Leadership Team members as required based on strategic projects identified.   The successful candidate must be able to roll-up his/her sleeves, and work directly with the models/data. He/she will be passionate about their work, detail-oriented, analytical, and have excellent problem-solving abilities. He/she will be experienced at working with large data sets and the technical tools needed to work with them. He/she will have superb communication and customer-relationship skills, outstanding analytic insight, and be a passionate advocate for their customers to other internal parties. Active collaboration with leadership in AWS Data Warehouse/Business Intelligence, Business Development, Finance, Marketing, Recruiting, and Compensation will be crucial to the effective execution of the responsibilities. He/she will drive towards simple, scalable solutions to difficult problems, have excellent project-management skills, and be able to communicate complex analytical results, both written and verbally, in a clear and easy-to-understand way.   Responsibilities:   Collaborate on the design, development, maintenance, and delivery/presentation of forecasting models, metrics, reports, analyses, and dashboards to drive key business decisions across ASEAN Working with the ASEAN partner management, lead the annual Goals, budgeting and ongoing forecasting processes. Lead the development and provision of routine and ad-hoc analytic reports to AWS senior management regarding strategic initiatives, partner segment performance, performance against goals, etc. Ensure reports contribute to business insight and decision-making, and minimize overall report burden. Lead the modeling and development of recommendations for partner coverage/capacity/competency planning aligned with targeted customer segmentation/verticals. Maintain thorough knowledge of existing and emerging 3rd party data sources as needed for Analytics. ",AMAZON WEB SERVICES SINGAPORE PRIVATE LIMITED,"AMAZON WEB SERVICES SINGAPORE PRIVATE LIMITED is a provider of remote computing services (also called web services) that together make up a cloud computing platform that is provided over the internet by Amazon.com. The most popular and well known of these services are Amazon EC2 and Amazon S3. The services are promoted as being centred around providing a large computing capacity, potentially many servers that are much faster and cheaper than actually having ones own datacentre.     ",4500.0,8000.0,1.2819855,103.851099351854
344,business intelligence,/job/lead-senior-systems-analyst-bi-reporting-analytics-m1-d02462ead0e335428f20f3933f490938,"Lead / Senior Systems Analyst, BI Reporting & Analytics","Information Technology, Others, Telecommunications",10 INTERNATIONAL BUSINESS PARK 609928,Full Time,"Executive, Senior Executive",Posted 04 Jan 2019,Closing on 03 Feb 2019," Support BI (Business Intelligence) and Campaign management reporting and analytics needs by working extensively with users across different departments Produce visually appealing BI reporting and analytics solutions Develop interactive dashboards that will enable business users to perform data exploration, gain customer insights and determine segmentation criteria for targeted campaigns Provide comprehensive tracking and reporting of all campaign activities and campaign results Responsible for end-to-end solution delivery - requirements gathering, conceptualization, design, development, testing, implementation and providing end-user training ",M1 LIMITED,"M1 is Singapore’s most vibrant and dynamic communications company, providing mobile and fixed services to over 2 million customers. Since the launch of commercial services in 1997, M1 has achieved many firsts, including the first operator to offer nationwide 4G service, as well as ultra high-speed fixed broadband, fixed voice and other services on the Next Generation Nationwide Broadband Network (NGNBN). With a continual focus on network quality, customer service, value and innovation, M1 links anyone and anything; anytime, anywhere. ",3250.0,6500.0,1.3297956,103.7480197
345,business intelligence,/job/application-support-analyst-titansoft-3cac59d0ac0db7a4820c1087ab6bf096,Application Support Analyst,Information Technology,90 EU TONG SEN STREET 059811,Permanent,Junior Executive,Posted 03 Jan 2019,Closing on 02 Feb 2019,"Job Responsibilities  Design, create, manage and fulfil requests for reports and information. Work with Product owner or end users to understand business processes and outline report requirements for assigned projects. Write and run queries in multiple databases, create and modify business reports using various reporting tools and troubleshoot and resolve data issues. Assist in research and development of new business intelligence tools and techniques for report writing. Maintain / clean up existing reporting system. Work independently to fufill routine support requests from various third parties.    ",TITANSOFT PTE. LTD.,"TITANSOFT PTE. LTD.
",2500.0,3500.0,,
346,business intelligence,/job/cross-team-editor-%E2%80%93-singapore-blackpeak-f8b0192b476d7aede924b09c7f89356b,Cross-team Editor (Associate) – Singapore,"Consulting , Risk Management, Security and Investigation","BANK OF SINGAPORE CENTRE, 63 MARKET STREET 048942",Full Time,Fresh/entry level,Posted 03 Jan 2019,Closing on 02 Feb 2019,"Company overview  Blackpeak is an international investigative research and risk advisory firm dedicated to uncovering critical risk-related information for our clients worldwide. We specialize in investigative due diligence, investigations and security, and business intelligence research. Our in-house team executes each project with unmatched in-country expertise, using customized investigative methodologies.  Our team members have been managing risk consulting projects for more than 20 years covering all industries across the globe.   Founded in Asia, the firm now operates from strategic locations in key financial and economic centers, including Hong Kong, Singapore, Tokyo, Shanghai, Beijing, Guangzhou and New York. Position overview  Blackpeak is seeking a Cross-team Editor (Associate level) to be based in our Singapore office, primarily responsible for ensuring consistent, high-quality English-language research reports as part of the group’s existing editorial team. While this position entails copyediting, you will also work closely with Blackpeak’s researchers throughout the report-writing process to help shape and order research findings. You will be exposed to a broad range of risk-related projects across countries and industries and may be required to manage multiple assignments on a day-to-day basis. You will also be asked to help carry out primary research and contribute content to reports. This position will train you to become intimately familiar with Blackpeak’s research methodology and the key risk issues that are the basis of our in-depth qualitative research reports. Blackpeak’s team members have joined the firm with a range of academic and professional experience. Candidates with backgrounds in journalism, English, international relations, political science, history and economics are especially encouraged to apply.",BLACKPEAK (SINGAPORE) PTE. LIMITED,"BLACKPEAK (SINGAPORE) PTE. LIMITED
Blackpeak is an international investigative research and risk advisory firm dedicated to uncovering critical risk-related information for our clients worldwide.
We specialize in investigative due diligence, investigations and security, and business intelligence research. Each project is executed by our in-house team with unmatched in-country expertise, using customized investigative methodologies.
Our team members have been managing risk consulting projects for more than 20 years covering all industries across the globe.
Founded in Asia, the firm now operates from strategic locations in key financial and economic centers, including Hong Kong, Singapore, Tokyo, Shanghai, Beijing, Guangzhou and New York.
",3600.0,3800.0,7.0926308,79.99413
347,business intelligence,/job/business-development-manager-aspire-global-network-e85ab53b009a888aa10beb0cade5ad70,Business Development Manager,Advertising / Media ,"CHINA SQUARE CENTRAL, 18 CROSS STREET 048423",Permanent,Senior Management,Posted 02 Jan 2019,Closing on 01 Feb 2019,"Aspire is working with one of the leading players in the Business Intelligence space focusing on specialist verticals in the agricultural input sector providing key insights to clients on trends and state of the art data analytics and consultancy services. Positioned as one of the most holistic service providers with services that enable in depth understanding of the agricultural space and accounting for more than $40 million USD in revenue. This business uses API and Data coupled with specialist insights to deliver core business intelligence and value chains. They are now looking to grow their ever expanding APAC team. As one of the most critical of 4 verticals of the organisation, they are building upon its unique reputation in the market to be the front runner in the region and space. We are now on the lookout for Business Development Manager to join this market leading business. Responsibilities:  Develop and executive business development strategy for SEA markets Ensure a consistent, strong sales pipeline and maintain a healthy prospect list Reach out to prospects positioning the range of intelligence solutions for the agricultural space Ability to sell high value information services Be responsible for the entire sales process - calls, negotiations and closing Maintain and strengthen existing client relations and develop new potential client relationships ",ASPIRE GLOBAL NETWORK PTE. LTD.,"
	Aspire specialises in recruiting for the media and marketing communications industry. We help change people's lives and improve business performance.

	We have a 96% success rate of placing the right people into the right role. We act as both a brand embassador for our employer customers, and a trusted recruitment partner for our candidates. We are a 'high touch' consultancy who believes in meeting face to face in order to fully understand your requirements, whether it is hiring new staff or looking for the next career move.

	Established since 1992, Aspire has over two decades of heritage in our specialist areas, so our dedicated consltas are well positioned to help.

	Aspire has developed an international presence with offices in Singapore, Hong Kong, London and Manchester for employers and individuals with global aspirations. Aspire has been operating in Asia since November 2011, facilitating the movement of talent, locally, regionally and at a global level. Aspire is also ISO 9001 accredited, an investors in People Gold Award Company, a Sunday Times Top 100 company to work, members of APSCo Asia and we are always interested in talking to media & marketing communications professionals as well as those who are considering a career in recruitment with us at Aspire.
",5500.0,6500.0,1.2834925,103.8465903
348,business intelligence,/job/regional-market-manager-gmp-recruitment-services-6ce004f1501048e80beb27add8b1bd09,"Regional Market Manager (West, Building Engineering)","Marketing / Public Relations , Sales / Retail ","ONE FINLAYSON GREEN, 1 FINLAYSON GREEN 049246","Permanent, Full Time","Executive, Senior Executive",Posted 02 Jan 2019,Closing on 01 Feb 2019," A well-established European MNC.  Responsibilities:  The Regional Market Manage aims to provide marketing added value in assuring the connection between Countries and International Head Quarters, supporting countries in the marketing strategy implementation within the region and operational development of sales and profits. To supports IHQ in providing market knowledge and strategic input to further improve market related strategy of Company worldwide.  Key Responsibilities: Manages the 4P’s of Assigned Market Perimeter  Adjusts the product assortment to the regional and country requirements. Sets regional pricing structures, monitors implementation and increases together with Business Controlling. Defines in alignment with countries activities to be implemented in the market to support profitable growth. Supports the Annual Business planning Process (ABP) and long-term benchmarking process for his/her market.  Liaison with Countries and IHQ  Prepares timely reviews per market (as per template provided by VP Sales & Marketing). Organizes Regional Peer Group Meeting on a regular basis. Participates to expert team meetings to communicate regional information to IHQ. Shares within RMM team about improvement opportunities, best practices, country visits and specific knowledge. Uses a yearly networking plan to ensure contact frequency and relationship quality. Extends IHQ visits beyond events and participates to country events in order to create a stronger interpersonal bond with his/her internal customers. Commits with countries on yearly service level agreement defining market related targets to be achieved in the year as a support to countries. These targets serve as the basis for yearly qualitative target part of incentive scheme.  Market Strategy Management  Utilizes global strategy to formulate regional strategies and hence create annual road maps relevant for regional affiliates and communicate to the countries and relevant sales teams. Supports countries in the local implementation of the global strategy per market and to translate into concrete targets (organization, project pipeline). Monitors strategy implementation. Follows-up actions and project pipeline in line with strategy. Gives feedback on supports & improvements needed; provides learning out of success & failures. Feeds global strategy with local/regional inputs. Produces strategic input (market reviews, new market/application analysis) for relevant markets. Provides competition analysis and market intelligence.  Strategy: Business Intelligence  Identifies sources of information and proactively browse and records relevant information per market (websites, professional association, country and sales inputs, standards and regulations). Perform regular reviews  and communicates to countries/IHQ quarterly. Builds up market intelligence database. Carries out market research for specific market/applications. Creates database for below mentioned items and updates quarterly. 	 Application know-how, key accounts, competitors (price/performance), general market trends, history and market dynamic.    Drives Innovation  Supports to develop new market/product/application. Creates and develops environment to foster innovation ideas in the region. Evaluates opportunities together with sales and R&D. Prepares regional launch package with adaptation to regional requirements. Ensure smooth communication to countries/scheduling, priority setting. Figures out features and benefits and delivers to the sales teams. Monitors launch by driving the first key projects together with countries in order to build up references and feeds back relevant learning.  Operational  Ensures a good mutual understanding of countries and IHQ with a high level of country specific knowledge. Supports sales with Marketing Package (information and sales tools) and provide customized support where needed at the right time. Drives and coordinates Cross-Border Business (communication, action plans, recognition). Monitors and analyzes the progress of projects with CAS system. Follows-up on project list platform and proactively checks for needed support on potential projects. Monitors active project portfolio with countries with focus on Regional Top projects/market. Supports project activities in focus applications. Quarterly review with analysis of success and failures. Monitors events and roll-outs with higher priority in alignment with Market Segment Planning (MSP). Responsible for the content and organization of market related training. Identifies training needs and works out a yearly training plan aligned with HR, countries and IHQ. Locates availability and accessibility of contents and trainers; organizes and implements training. Give individual market related training if needed.  ​",GMP RECRUITMENT SERVICES (S) PTE LTD,"GMP RECRUITMENT SERVICES (S) PTE LTD
GMP Recruitment is a division of The GMP Group.
Founded in 1991, The GMP Group is one of Asia’s leading Staffing and Human Resource Consultancies. Since its inception, the group has progressed to become a regional human capital solutions provider across all industries. Today, GMP is headquartered in Singapore with offices in Hong Kong, Malaysia, Shanghai and Thailand. The group’s extensive network and comprehensive services affirm GMP’s role as one of the most dynamic staffing professionals in the region.
RECRUITMENT I TECHNOLOGIES I BANKING I INTERNATIONAL I CONSULTANCY I EXECUTIVE SEARCH
Voted one of Top 10 Recruitment agencies by HR practitioners since 2006 (Human Resources magazine).
CEI No. R1544361
EA License No. 09C3051
Business Reg. No. 199307527D
 
",4000.0,5000.0,1.28226245,103.851276696671
349,business intelligence,/job/regional-senior-business-analyst-sephora-asia-678b2307342186a13bf79ebe7519ef43,Regional Senior Business Analyst,General Management,"MARINA BAY FINANCIAL CENTRE, 8 MARINA BOULEVARD 018981",Full Time,Senior Executive,Posted 02 Jan 2019,Closing on 01 Feb 2019,"The mission -  See the big picture: Understand the business and the market context.  Key drivers; KPI’s and levers across the omni business and how we fit into the competitive landscape.  Build a roadmap of research and analytics for the marketsthat closely complements our existing consumer analysis through CRM and our BI dash boarding. The devil is in the detail: Work closely with key stakeholders including myself; GM’s and HOD’s in the market; Regional Finance and also Business Intelligence to make sure we have our numbers straight and well understood.  Help drive the conversation around RACI and who does what in terms of business analysis.  Roll your sleeves up and get into the nitty gritty to really understand. Drive action: Analyse the data to interpret patterns, pin-point challenges, and help craft solutions to drive growth. Upskill an organisation and be a mentor: Help the teams develop a passion for analysis that has clear, actionable and measurable benefits.  Make it fun! ",SEPHORA ASIA PTE. LTD.,"  Sephora is the leading retailer of perfumes and cosmetics in the United States and the second largest in Europe. With global network of about 1,700 stores, Sephora continues to expand in 2015 as we lead the beauty retail industry through our own visionary retail concept, which promotes freedom, pleasure and beauty.      We are looking for energetic and highly motivated individuals with a strong passion for the beauty industry to join us as:       ",6000.0,9000.0,1.2801372,103.8543912
350,business intelligence,/job/senior-business-intelligence-analyst-alphatech-business-solutions-e8d59e776a022c474d8eca460576a5e3,Senior Business Intelligence Analyst,Information Technology,,Contract,Senior Executive,Posted 31 Dec 2018,Closing on 30 Jan 2019,"In this role, the Senior Business Intelligence Analyst serves as the primary bridge through the business to communicate high value information to support data-driven decision-making. He/she will continuously evolve management reporting, conduct complex data analysis and deliver business insights in an environment of rapid growth and increasing complexity. The successful candidate must be able to roll-up his/her sleeves, and work directly with large datasets and BI tools to solve challenging problems. He/she will be passionate about their work, detail-oriented, highly analytical and have excellent problem-solving skills.  Job Responsibilities:     Participate in the full lifecycle of an analytics or BI project: from gathering and understanding the end-user needs to implement a fully automated solution. Develop and provision of BI reporting through the deployment of self-service reports and dashboards Engages with business users as well as maintain a client relationship with data warehouse. Deploy Machine learning techniques to answer the appropriate business questions using R or Python. Visualize data using Tableau and create repeatable visual analysis for end users to use as tools. Take ownership of the existing BI platforms and maintain the data integrity and accuracy of the numbers and data sources. Know Agile - Scrum project management experience/knowledge - Ability to prioritise, pushback and effectively manage a product and sprint backlog. ",ALPHATECH BUSINESS SOLUTIONS PTE. LTD.,No information added.,6000.0,8000.0,34.220389,70.3800314
351,business intelligence,/job/business-intelligence-consultant-oneaston-ad41988150f2ab35538db4631f5acaa0,Business Intelligence Consultant,Information Technology,"HONG LEONG BUILDING, 16 RAFFLES QUAY 048581",Permanent,Senior Executive,Posted 31 Dec 2018,Closing on 30 Jan 2019,"   Identify the clients’ business needs by working with Stakeholders to define business and information needs Support the translation of business needs into analytics and reporting requirements Analyse Data by gathering data from internal systems and external sources and enter information into the relevant data collection systems Validate data and perform quality control checks Develop solutions and recommendations to address information need Develop automated and logical data models and data output methods Design data reports and visualisation tools to facilitate data understanding You should have a good understanding of industry standard Data Infrastructure (e.g Warehouse, BI, Analytics, Big Data, etc) tools with the goal of providing end users with analytics at the speed of thought You should be proficient at developing, architecting, standardizing and supporting technology platforms using Industry leading BI/Reporting solutions You must be able to front end users and becoming a subject matter expert in order to architect and design our solutions and drive insights using your data visualization experience You must be strong communication, presentation, problem-solving and trouble-shooting skills ",ONEASTON PTE. LTD.,"• Major activity is to provide Consultancy, development, implementation and support services for the Private Banking and Wealth Management Industry.
• Specialises in helping financial institutions launch their Private Banking systems.
• OneAston has extensive experience in the Temenos Wealth Suite Solution
• We have a strong Asian client base with a proven track record of success 
• OneAston has developed an Asian Model Bank configuration for Triple’A which has been deployed at various sites
",3000.0,6000.0,1.2813384,103.85091665
352,business intelligence,/job/adobe-google-analytics-developer-alphatech-business-solutions-de599ee60a842ba9564963ea4a4a8711,Adobe & Google Analytics Developer,Information Technology,,Contract,Professional,Posted 31 Dec 2018,Closing on 30 Jan 2019,"The Senior Adobe & Google Analytics Developer analyzes, designs, codes, tests and implements systematic Business Intelligence solutions to meet customer requirements. He/she will provide general support to maintain applications that meet the service levels, system availability, performance and quality levels required by their customers. What you'll do:  Independently drive the design and implementation of a module and can work on necessary patterns Utilize deep understanding of Adobe and Google Analytics solutions to make appropriate decisions Provide inputs and directions to team, participates in design/code reviews and drive any performance tuning/re-factoring Design, develop and support reporting and analytics applications leveraging data integration tools Gather and translate requirements from end-users to develop and maintain the BI architecture Develop BI assets that will be used by the Business Intelligence team to build reports and dashboards as well as to perform ad-hoc analysis Implement slice of application and proofs of concept to prove any new technologies or integration scenarios in the module and provide innovative solutions to project level technical issues Assist the architect in coming up with the overall estimates for the project along with any key risks and issues and their mitigation Report accurate status, anticipate and escalate issues that might delay the work and propose suitable alternatives. In particular, to handle issues that might impact the quality or ability to deliver to timescales or estimates Estimate the implementation and deployment of the module based on module design and how the module fits into the overall project architecture, construction and testing strategy and overall project plan Write application code to meets expected quality standards by conforming to the steps of doneness defined by the project Create and maintain the design documentation for the modules he/she is responsible Coordinates with different project tracks like BA, QA, Creative, Deployment etc. Manage day-to-day relationships with technology partners, data providers and activation teams ",ALPHATECH BUSINESS SOLUTIONS PTE. LTD.,No information added.,6000.0,9000.0,34.220389,70.3800314
353,business intelligence,/job/engineering-client-experience-client-onboarding-tech-regional-lead-executive-director-goldman-sachs-services-4ba6ab2ca6a4ff2110c986f8cf76415f,"Engineering, Client Experience, Client Onboarding Tech, Regional Lead, Executive Director (48515)",Banking and Finance,"ONE RAFFLES LINK, 1 RAFFLES LINK 039393",Full Time,Executive,Posted 31 Dec 2018,Closing on 30 Jan 2019,"What We Do At Goldman Sachs, our Engineers don’t just make things – we make things possible. Change the world by connecting people and capital with ideas. Solve the most challenging and pressing engineering problems for our clients. Join our engineering teams that build massively scalable software and systems, architect low latency infrastructure solutions, proactively guard against cyber threats, and leverage machine learning alongside financial engineering to continuously turn data into action. Create new businesses, transform finance, and explore a world of opportunity at the speed of markets.  Engineering, which is comprised of our Technology Division and global strategists groups, is at the critical center of our business, and our dynamic environment requires innovative strategic thinking and immediate, real solutions. Want to push the limit of digital possibilities? Start here.  Who We Look For Goldman Sachs Engineers are innovators and problem-solvers, building solutions in risk management, big data, mobile and more. We look for creative collaborators who evolve, adapt to change and thrive in a fast-paced global environment. The Operations Division is the engine room that powers Goldman Sachs, and Operations Technology is driving their industrialization through automation, digitization and orchestration. Client Onboarding Technology is a global, multi-disciplinary team responsible for software products that safely, efficiently, and transparently bring new client relationships into the firm and ensure those relationships remain compliant with all internal and external regulatory policies and firm requirements. Partnering with colleagues from Technology, the Federation and all revenue divisions, COB Tech models all processes from inception through configured-to-trade. Using business intelligence gathered from these models, the team identifies and resolves bottlenecks in the flow though automation - including rules-driven decision making, machine learning, and natural language parsing. The successful candidate will assume responsibility for the regional team of developers and project managers in Singapore and work with stakeholders from both the local and global teams to deliver commercial solutions. There will also be opportunities to assume technical responsibility for design and development of one of our flagship products. HOW YOU WILL FULFILL YOUR POTENTIAL • Support the firm's growth by reducing the time required to successfully onboard a new business relationship • Improve customer satisfaction by reducing the number of touchpoints required to successfully onboard a new relationship. • Mitigate risk by fully understanding, modelling, and satisfying all required regulatory and compliance policies. • Thrill our internal stakeholders by rapidly and correctly delivering the most important features using iterative development and automated testing. • COB Tech is a new and growing team. You will have the opportunity to influence team structure, processes, and architecture. Motivated candidates will have immediate opportunities to assume responsibility for as much as they can handle and accelerate their careers accordingly.",GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,"The Goldman Sachs Group, Inc. is a leading global investment banking, securities and investment management firm that provides a wide range of financial services to a substantial and diversified client base that includes corporations, financial institutions, governments and individuals. Founded in 1869, the firm is headquartered in New York and maintains offices in all major financial centers around the world.
GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.
",7500.0,15000.0,1.292557,103.8564905
354,business intelligence,/job/business-intelligence-analyst-alphatech-business-solutions-5e8fbce0e793642e0718ea51c4086ce2,Business Intelligence Analyst (BI Developer),Information Technology,,Permanent,Senior Executive,Posted 30 Dec 2018,Closing on 29 Jan 2019," Create best practices for data visualization and well-illustrated graphs, tables, infographics, geographical map and reports. Good experiences in visualizing Spatial-Temporal data. Work with existing project team to determine best approach to communicating proprietary data and insights with an emphasis on accuracy/clarity in a clean, modern aesthetic. Conceptualize new dashboard templates Work with Tech specialists to connect databases to information analysis and visualization tools. Building and publishing customized interactive reports Develop and deliver new and innovative reporting, analytics solutions, data transformation and management processes. ",ALPHATECH BUSINESS SOLUTIONS PTE. LTD.,No information added.,5500.0,8000.0,34.220389,70.3800314
